House,Day,Minute,Occupant-1 Activity,Occupant-2 Activity,Control Cost ($)
B,14,999,2,2,0.0
B,14,1000,2,2,0.0
B,14,1001,2,2,0.0
B,14,1002,2,2,0.0
B,14,1003,2,2,0.0
B,14,1004,2,2,0.0
B,14,1005,2,2,0.0
B,14,1006,2,2,0.0
B,14,1007,2,2,0.0
B,14,1008,2,2,0.0
B,14,1009,2,2,0.0
B,14,1010,2,2,0.0
B,14,1011,2,2,0.0
B,14,1012,2,2,0.0
B,14,1013,2,2,0.0
B,14,1014,2,2,0.0
B,14,1015,2,2,0.0
B,14,1016,2,2,0.0
B,14,1017,2,2,0.0
B,14,1018,2,2,0.0
B,14,1019,2,2,0.0
B,14,1020,2,2,0.0
B,14,1021,2,2,0.0
B,14,1022,2,2,0.0
B,14,1023,2,2,0.0
B,14,1024,2,2,0.0
B,14,1025,2,2,0.0
B,14,1026,2,2,0.0
B,14,1027,2,2,0.0
B,14,1028,2,2,0.0
B,14,1029,2,2,0.0
B,14,1030,2,2,0.0
B,14,1031,2,2,0.0
B,14,1032,2,2,0.0
B,14,1033,2,2,0.0
B,14,1034,2,2,0.0
B,14,1035,2,2,0.0
B,14,1036,2,2,0.0
B,14,1037,2,2,0.0
B,14,1038,2,2,0.0
B,14,1039,2,2,0.0
B,14,1040,2,2,0.0
B,14,1041,2,2,0.0
B,14,1042,2,2,0.0
B,14,1043,2,2,0.0
B,14,1044,2,2,0.0
B,14,1045,2,2,0.0
B,14,1046,2,2,0.0
B,14,1047,2,2,0.0
B,14,1048,2,2,0.0
B,14,1049,2,2,0.0
B,14,1050,2,2,0.0
B,14,1051,2,2,0.0
B,14,1052,27,2,0.0006546765311658001
B,14,1053,11,2,0.00028270122936705
B,14,1054,11,2,0.00028270122936705
B,14,1055,11,2,0.00028270122936705
B,14,1056,11,2,0.00028270122936705
B,14,1057,11,2,0.00028270122936705
B,14,1058,11,2,0.00028270122936705
B,14,1059,11,2,0.00028270122936705
B,14,1060,11,2,0.00028270122936705
B,14,1061,11,2,0.00028270122936705
B,14,1062,11,2,0.00028270122936705
B,14,1063,11,2,0.00028270122936705
B,14,1064,11,2,0.00028270122936705
B,14,1065,11,2,0.00028270122936705
B,14,1066,11,2,0.00028270122936705
B,14,1067,11,2,0.00028270122936705
B,14,1068,11,2,0.00028270122936705
B,14,1069,11,2,0.00028270122936705
B,14,1070,11,2,0.00028270122936705
B,14,1071,11,2,0.00028270122936705
B,14,1072,11,2,0.00028270122936705
B,14,1073,11,2,0.00028270122936705
B,14,1074,11,2,0.00028270122936705
B,14,1075,11,2,0.00028270122936705
B,14,1076,11,2,0.00028270122936705
B,14,1077,11,2,0.00028270122936705
B,14,1078,11,2,0.00028270122936705
B,14,1079,11,2,0.00028270122936705
B,14,1080,11,2,0.00028270122936705
B,14,1081,11,2,0.00028270122936705
B,14,1082,11,2,0.00028270122936705
B,14,1083,11,2,0.00028270122936705
B,14,1084,11,2,0.00028270122936705
B,14,1085,11,2,0.00028270122936705
B,14,1086,11,2,0.00028270122936705
B,14,1087,11,2,0.00028270122936705
B,14,1088,11,2,0.00028270122936705
B,14,1089,11,2,0.00028270122936705
B,14,1090,11,2,0.00028270122936705
B,14,1091,11,2,0.00028270122936705
B,14,1092,11,2,0.00028270122936705
B,14,1093,11,2,0.00028270122936705
B,14,1094,11,2,0.00028270122936705
B,14,1095,11,2,0.00028270122936705
B,14,1096,11,2,0.00028270122936705
B,14,1097,11,2,0.00028270122936705
B,14,1098,11,2,0.00028270122936705
B,14,1099,11,2,0.00028270122936705
B,14,1100,11,2,0.00028270122936705
B,14,1101,11,2,0.00028270122936705
B,14,1102,11,2,0.00028270122936705
B,14,1103,11,2,0.00028270122936705
B,14,1104,11,2,0.00028270122936705
B,14,1105,11,2,0.00028270122936705
B,14,1106,11,2,0.00028270122936705
B,14,1107,11,2,0.00028270122936705
B,14,1108,11,2,0.00028270122936705
B,14,1109,11,2,0.00028270122936705
B,14,1110,11,2,0.00028270122936705
B,14,1111,11,2,0.00028270122936705
B,14,1112,11,2,0.00028270122936705
B,14,1113,11,2,0.00028270122936705
B,14,1114,11,2,0.00028270122936705
B,14,1115,11,2,0.00028270122936705
B,14,1116,11,2,0.00028270122936705
B,14,1117,11,2,0.00028270122936705
B,14,1118,11,2,0.00028270122936705
B,14,1119,11,2,0.00028270122936705
B,14,1120,11,2,0.00028270122936705
B,14,1121,11,2,0.00028270122936705
B,14,1122,11,2,0.00028270122936705
B,14,1123,11,2,0.00028270122936705
B,14,1124,11,2,0.00028270122936705
B,14,1125,11,2,0.00028270122936705
B,14,1126,11,2,0.00028270122936705
B,14,1127,11,2,0.00028270122936705
B,14,1128,11,2,0.00028270122936705
B,14,1129,11,2,0.00028270122936705
B,14,1130,11,2,0.00028270122936705
B,14,1131,11,2,0.00028270122936705
B,14,1132,11,2,0.00028270122936705
B,14,1133,11,2,0.00028270122936705
B,14,1134,11,2,0.00028270122936705
B,14,1135,11,2,0.00028270122936705
B,14,1136,11,2,0.00028270122936705
B,14,1137,11,2,0.00028270122936705
B,14,1138,11,2,0.00028270122936705
B,14,1139,11,2,0.00028270122936705
B,14,1140,11,2,0.00028270122936705
B,14,1141,11,2,0.00028270122936705
B,14,1142,11,2,0.00028270122936705
B,14,1143,11,2,0.00028270122936705
B,14,1144,11,2,0.00028270122936705
B,14,1145,11,2,0.00028270122936705
B,14,1146,11,2,0.00028270122936705
B,14,1147,11,2,0.00028270122936705
B,14,1148,11,2,0.00028270122936705
B,14,1149,11,2,0.00028270122936705
B,14,1150,11,2,0.00028270122936705
B,14,1151,11,2,0.00028270122936705
B,14,1152,11,2,0.00028270122936705
B,14,1153,11,2,0.00028270122936705
B,14,1154,11,2,0.00028270122936705
B,14,1155,11,2,0.00028270122936705
B,14,1156,11,2,0.00028270122936705
B,14,1157,11,2,0.00028270122936705
B,14,1158,11,2,0.00028270122936705
B,14,1159,11,2,0.00028270122936705
B,14,1160,11,2,0.00028270122936705
B,14,1161,11,2,0.00028270122936705
B,14,1162,11,2,0.00028270122936705
B,14,1163,11,2,0.00028270122936705
B,14,1164,11,2,0.00028270122936705
B,14,1165,11,2,0.00028270122936705
B,14,1166,11,2,0.00028270122936705
B,14,1167,11,2,0.00028270122936705
B,14,1168,11,2,0.00028270122936705
B,14,1169,11,2,0.00028270122936705
B,14,1170,11,2,0.00028270122936705
B,14,1171,11,2,0.00028270122936705
B,14,1172,11,2,0.00028270122936705
B,14,1173,11,2,0.00028270122936705
B,14,1174,11,2,0.00028270122936705
B,14,1175,11,2,0.00028270122936705
B,14,1176,11,2,0.00028270122936705
B,14,1177,11,2,0.00028270122936705
B,14,1178,11,2,0.00028270122936705
B,14,1179,11,2,0.00028270122936705
B,14,1180,11,2,0.00028270122936705
B,14,1181,11,2,0.00028270122936705
B,14,1182,11,2,0.00028270122936705
B,14,1183,11,2,0.00028270122936705
B,14,1184,11,2,0.00028270122936705
B,14,1185,11,2,0.00028270122936705
B,14,1186,11,2,0.00028270122936705
B,14,1187,11,2,0.00028270122936705
B,14,1188,11,2,0.00028270122936705
B,14,1189,11,2,0.00028270122936705
B,14,1190,11,2,0.00028270122936705
B,14,1191,11,2,0.00028270122936705
B,14,1192,11,2,0.00028270122936705
B,14,1193,11,2,0.00028270122936705
B,14,1194,11,2,0.00028270122936705
B,14,1195,11,2,0.00028270122936705
B,14,1196,11,2,0.00028270122936705
B,14,1197,11,2,0.00028270122936705
B,14,1198,11,2,0.00028270122936705
B,14,1199,11,2,0.00028270122936705
B,14,1200,11,2,0.00028270122936705
B,14,1201,11,2,0.00028270122936705
B,14,1202,11,2,0.00028270122936705
B,14,1203,11,2,0.00028270122936705
B,14,1204,11,2,0.00028270122936705
B,14,1205,11,2,0.00028270122936705
B,14,1206,11,2,0.00028270122936705
B,14,1207,11,2,0.00028270122936705
B,14,1208,11,2,0.00028270122936705
B,14,1209,11,2,0.00028270122936705
B,14,1210,11,2,0.00028270122936705
B,14,1211,11,2,0.00028270122936705
B,14,1212,11,2,0.00028270122936705
B,14,1213,11,2,0.00028270122936705
B,14,1214,11,2,0.00028270122936705
B,14,1215,11,2,0.00028270122936705
B,14,1216,11,1,0.00028270122936705
B,14,1217,11,1,0.00028270122936705
B,14,1218,11,27,0.0009373777605328502
B,14,1219,11,27,0.0009373777605328502
B,14,1220,11,27,0.0009373777605328502
B,14,1221,11,27,0.0009373777605328502
B,14,1222,11,27,0.0009373777605328502
B,14,1223,11,1,0.00028270122936705
B,14,1224,11,1,0.00028270122936705
B,14,1225,11,1,0.00028270122936705
B,14,1226,11,15,0.0013837481226913503
B,14,1227,11,15,0.0013837481226913503
B,14,1228,11,15,0.0013837481226913503
B,14,1229,11,15,0.0013837481226913503
B,14,1230,11,15,0.0013837481226913503
B,14,1231,11,15,0.0013837481226913503
B,14,1232,11,15,0.0013837481226913503
B,14,1233,11,15,0.0013837481226913503
B,14,1234,11,15,0.0013837481226913503
B,14,1235,11,15,0.0013837481226913503
B,14,1236,11,15,0.0013837481226913503
B,14,1237,11,15,0.0013837481226913503
B,14,1238,11,11,0.0005654024587341
B,14,1239,11,11,0.0005654024587341
B,14,1240,11,11,0.0005654024587341
B,14,1241,11,11,0.0005654024587341
B,14,1242,11,11,0.0005654024587341
B,14,1243,11,11,0.0005654024587341
B,14,1244,11,11,0.0005654024587341
B,14,1245,11,11,0.0005654024587341
B,14,1246,11,11,0.0005654024587341
B,14,1247,11,11,0.0005654024587341
B,14,1248,11,11,0.0005654024587341
B,14,1249,11,11,0.0005654024587341
B,14,1250,11,11,0.0005654024587341
B,14,1251,11,11,0.0005654024587341
B,14,1252,11,11,0.0005654024587341
B,14,1253,11,11,0.0005654024587341
B,14,1254,11,11,0.0005654024587341
B,14,1255,11,11,0.0005654024587341
B,14,1256,11,11,0.0005654024587341
B,14,1257,11,11,0.0005654024587341
B,14,1258,11,11,0.0005654024587341
B,14,1259,11,11,0.0005654024587341
B,14,1260,11,11,0.0005654024587341
B,14,1261,11,11,0.0005654024587341
B,14,1262,11,11,0.0005654024587341
B,14,1263,11,11,0.0005654024587341
B,14,1264,11,11,0.0005654024587341
B,14,1265,11,11,0.0005654024587341
B,14,1266,11,11,0.0005654024587341
B,14,1267,11,11,0.0005654024587341
B,14,1268,11,11,0.0005654024587341
B,14,1269,12,12,0.00156025732055015
B,14,1270,12,12,0.00156025732055015
B,14,1271,12,12,0.00156025732055015
B,14,1272,12,12,0.00156025732055015
B,14,1273,12,12,0.00156025732055015
B,14,1274,12,12,0.00156025732055015
B,14,1275,12,12,0.00156025732055015
B,14,1276,12,12,0.00156025732055015
B,14,1277,12,12,0.00156025732055015
B,14,1278,12,12,0.00156025732055015
B,14,1279,12,12,0.00156025732055015
B,14,1280,12,12,0.00156025732055015
B,14,1281,12,12,0.00156025732055015
B,14,1282,12,12,0.00156025732055015
B,14,1283,12,12,0.00156025732055015
B,14,1284,12,12,0.00156025732055015
B,14,1285,12,12,0.00156025732055015
B,14,1286,12,12,0.00156025732055015
B,14,1287,12,12,0.00156025732055015
B,14,1288,12,12,0.00156025732055015
B,14,1289,12,12,0.00156025732055015
B,14,1290,12,12,0.00156025732055015
B,14,1291,12,12,0.00156025732055015
B,14,1292,12,12,0.00156025732055015
B,14,1293,12,12,0.00156025732055015
B,14,1294,12,12,0.00156025732055015
B,14,1295,12,12,0.00156025732055015
B,14,1296,12,12,0.00156025732055015
B,14,1297,12,12,0.00156025732055015
B,14,1298,12,12,0.00156025732055015
B,14,1299,12,12,0.00156025732055015
B,14,1300,12,12,0.00156025732055015
B,14,1301,12,12,0.00156025732055015
B,14,1302,12,12,0.00156025732055015
B,14,1303,12,12,0.00156025732055015
B,14,1304,12,12,0.00156025732055015
B,14,1305,12,12,0.00156025732055015
B,14,1306,12,12,0.00156025732055015
B,14,1307,12,12,0.00156025732055015
B,14,1308,12,12,0.00156025732055015
B,14,1309,12,12,0.00156025732055015
B,14,1310,12,12,0.00156025732055015
B,14,1311,12,12,0.00156025732055015
B,14,1312,12,12,0.00156025732055015
B,14,1313,12,12,0.00156025732055015
B,14,1314,12,12,0.00156025732055015
B,14,1315,12,12,0.00156025732055015
B,14,1316,12,12,0.00156025732055015
B,14,1317,12,12,0.00156025732055015
B,14,1318,12,12,0.00156025732055015
B,14,1319,12,12,0.00156025732055015
B,14,1320,12,12,0.00156025732055015
B,14,1321,12,12,0.00156025732055015
B,14,1322,12,12,0.00156025732055015
B,14,1323,12,12,0.00156025732055015
B,14,1324,12,12,0.00156025732055015
B,14,1325,12,12,0.00156025732055015
B,14,1326,12,12,0.00156025732055015
B,14,1327,12,12,0.00156025732055015
B,14,1328,12,12,0.00156025732055015
B,14,1329,12,12,0.00156025732055015
B,14,1330,12,12,0.00156025732055015
B,14,1331,12,12,0.00156025732055015
B,14,1332,12,12,0.00156025732055015
B,14,1333,12,12,0.00156025732055015
B,14,1334,12,12,0.00156025732055015
B,14,1335,12,12,0.00156025732055015
B,14,1336,12,12,0.00156025732055015
B,14,1337,12,12,0.00156025732055015
B,14,1338,12,12,0.00156025732055015
B,14,1339,12,12,0.00156025732055015
B,14,1340,12,12,0.00156025732055015
B,14,1341,12,12,0.00156025732055015
B,14,1342,12,12,0.00156025732055015
B,14,1343,12,12,0.00156025732055015
B,14,1344,12,12,0.00156025732055015
B,14,1345,12,12,0.00156025732055015
B,14,1346,12,12,0.00156025732055015
B,14,1347,12,12,0.00156025732055015
B,14,1348,12,12,0.00156025732055015
B,14,1349,12,12,0.00156025732055015
B,14,1350,12,12,0.00156025732055015
B,14,1351,12,12,0.00156025732055015
B,14,1352,12,12,0.00156025732055015
B,14,1353,12,12,0.00156025732055015
B,14,1354,12,12,0.00156025732055015
B,14,1355,12,12,0.00156025732055015
B,14,1356,12,12,0.00156025732055015
B,14,1357,12,12,0.00156025732055015
B,14,1358,12,12,0.00156025732055015
B,14,1359,12,12,0.00156025732055015
B,14,1360,12,12,0.00156025732055015
B,14,1361,12,12,0.00156025732055015
B,14,1362,12,12,0.00156025732055015
B,14,1363,12,12,0.00156025732055015
B,14,1364,12,12,0.00156025732055015
B,14,1365,12,12,0.00156025732055015
B,14,1366,12,12,0.00156025732055015
B,14,1367,12,12,0.00156025732055015
B,14,1368,12,12,0.00156025732055015
B,14,1369,12,12,0.00156025732055015
B,14,1370,12,12,0.00156025732055015
B,14,1371,12,12,0.00156025732055015
B,14,1372,12,12,0.00156025732055015
B,14,1373,12,12,0.00156025732055015
B,14,1374,12,12,0.00156025732055015
B,14,1375,12,12,0.00156025732055015
B,14,1376,12,12,0.00156025732055015
B,14,1377,12,12,0.00156025732055015
B,14,1378,12,12,0.00156025732055015
B,14,1379,12,12,0.00156025732055015
B,14,1380,12,12,0.00156025732055015
B,14,1381,12,12,0.00156025732055015
B,14,1382,12,12,0.00156025732055015
B,14,1383,15,11,0.0013837481226913503
B,14,1384,15,11,0.0013837481226913503
B,14,1385,1,11,0.00028270122936705
B,14,1386,1,11,0.00028270122936705
B,14,1387,11,11,0.0005654024587341
B,14,1388,11,11,0.0005654024587341
B,14,1389,11,11,0.0005654024587341
B,14,1390,11,11,0.0005654024587341
B,14,1391,11,11,0.0005654024587341
B,14,1392,11,11,0.0005654024587341
B,14,1393,11,11,0.0005654024587341
B,14,1394,11,11,0.0005654024587341
B,14,1395,11,11,0.0005654024587341
B,14,1396,11,11,0.0005654024587341
B,14,1397,11,11,0.0005654024587341
B,14,1398,11,11,0.0005654024587341
B,14,1399,11,11,0.0005654024587341
B,14,1400,11,11,0.0005654024587341
B,14,1401,11,11,0.0005654024587341
B,14,1402,11,11,0.0005654024587341
B,14,1403,11,11,0.0005654024587341
B,14,1404,11,11,0.0005654024587341
B,14,1405,11,11,0.0005654024587341
B,14,1406,11,11,0.0005654024587341
B,14,1407,11,11,0.0005654024587341
B,14,1408,11,11,0.0005654024587341
B,14,1409,11,11,0.0005654024587341
B,14,1410,11,11,0.0005654024587341
B,14,1411,11,11,0.0005654024587341
B,14,1412,11,11,0.0005654024587341
B,14,1413,11,11,0.0005654024587341
B,14,1414,11,11,0.0005654024587341
B,14,1415,11,11,0.0005654024587341
B,14,1416,11,11,0.0005654024587341
B,14,1417,11,11,0.0005654024587341
B,14,1418,11,11,0.0005654024587341
B,14,1419,11,11,0.0005654024587341
B,14,1420,11,11,0.0005654024587341
B,14,1421,11,11,0.0005654024587341
B,14,1422,11,11,0.0005654024587341
B,14,1423,11,11,0.0005654024587341
B,14,1424,11,11,0.0005654024587341
B,14,1425,11,11,0.0005654024587341
B,14,1426,11,11,0.0005654024587341
B,14,1427,11,11,0.0005654024587341
B,14,1428,11,11,0.0005654024587341
B,14,1429,11,11,0.0005654024587341
B,14,1430,11,11,0.0005654024587341
B,14,1431,11,11,0.0005654024587341
B,14,1432,11,11,0.0005654024587341
B,14,1433,11,11,0.0005654024587341
B,14,1434,11,11,0.0005654024587341
B,14,1435,11,11,0.0005654024587341
B,14,1436,11,11,0.0005654024587341
B,14,1437,11,11,0.0005654024587341
B,14,1438,11,11,0.0005654024587341
B,14,1439,11,11,0.0005654024587341
B,15,0,2,2,0.0
B,15,1,2,2,0.0
B,15,2,2,2,0.0
B,15,3,2,2,0.0
B,15,4,2,2,0.0
B,15,5,2,2,0.0
B,15,6,2,2,0.0
B,15,7,2,2,0.0
B,15,8,2,2,0.0
B,15,9,2,2,0.0
B,15,10,2,2,0.0
B,15,11,2,2,0.0
B,15,12,2,2,0.0
B,15,13,2,2,0.0
B,15,14,2,2,0.0
B,15,15,2,2,0.0
B,15,16,2,2,0.0
B,15,17,2,2,0.0
B,15,18,2,2,0.0
B,15,19,2,2,0.0
B,15,20,2,2,0.0
B,15,21,2,2,0.0
B,15,22,2,2,0.0
B,15,23,2,2,0.0
B,15,24,2,2,0.0
B,15,25,2,2,0.0
B,15,26,2,2,0.0
B,15,27,2,2,0.0
B,15,28,2,2,0.0
B,15,29,2,2,0.0
B,15,30,2,2,0.0
B,15,31,2,2,0.0
B,15,32,2,2,0.0
B,15,33,2,2,0.0
B,15,34,2,2,0.0
B,15,35,2,2,0.0
B,15,36,2,2,0.0
B,15,37,2,2,0.0
B,15,38,2,2,0.0
B,15,39,2,2,0.0
B,15,40,2,2,0.0
B,15,41,2,2,0.0
B,15,42,2,2,0.0
B,15,43,2,2,0.0
B,15,44,2,2,0.0
B,15,45,2,2,0.0
B,15,46,2,2,0.0
B,15,47,2,2,0.0
B,15,48,2,2,0.0
B,15,49,2,2,0.0
B,15,50,2,2,0.0
B,15,51,2,2,0.0
B,15,52,2,2,0.0
B,15,53,2,2,0.0
B,15,54,2,2,0.0
B,15,55,2,2,0.0
B,15,56,2,2,0.0
B,15,57,2,2,0.0
B,15,58,2,2,0.0
B,15,59,2,2,0.0
B,15,60,2,2,0.0
B,15,61,2,2,0.0
B,15,62,2,2,0.0
B,15,63,2,2,0.0
B,15,64,2,2,0.0
B,15,65,2,2,0.0
B,15,66,2,2,0.0
B,15,67,1,1,0.0
B,15,68,1,1,0.0
B,15,69,1,27,0.0006546765311658001
B,15,70,1,18,0.000780128660275075
B,15,71,1,1,0.0
B,15,72,1,1,0.0
B,15,73,1,1,0.0
B,15,74,1,1,0.0
B,15,75,1,1,0.0
B,15,76,1,11,0.00028270122936705
B,15,77,1,11,0.00028270122936705
B,15,78,1,11,0.00028270122936705
B,15,79,1,11,0.00028270122936705
B,15,80,1,11,0.00028270122936705
B,15,81,21,11,0.00087786171224505
B,15,82,21,11,0.00087786171224505
B,15,83,21,11,0.00087786171224505
B,15,84,1,11,0.00028270122936705
B,15,85,15,11,0.0013837481226913503
B,15,86,15,11,0.0013837481226913503
B,15,87,15,11,0.0013837481226913503
B,15,88,11,11,0.0005654024587341
B,15,89,11,11,0.0005654024587341
B,15,90,11,11,0.0005654024587341
B,15,91,11,11,0.0005654024587341
B,15,92,11,11,0.0005654024587341
B,15,93,11,11,0.0005654024587341
B,15,94,11,11,0.0005654024587341
B,15,95,11,11,0.0005654024587341
B,15,96,11,11,0.0005654024587341
B,15,97,11,11,0.0005654024587341
B,15,98,11,11,0.0005654024587341
B,15,99,11,11,0.0005654024587341
B,15,100,11,11,0.0005654024587341
B,15,101,11,11,0.0005654024587341
B,15,102,11,11,0.0005654024587341
B,15,103,11,11,0.0005654024587341
B,15,104,11,11,0.0005654024587341
B,15,105,11,11,0.0005654024587341
B,15,106,11,11,0.0005654024587341
B,15,107,11,11,0.0005654024587341
B,15,108,11,11,0.0005654024587341
B,15,109,11,11,0.0005654024587341
B,15,110,11,11,0.0005654024587341
B,15,111,11,11,0.0005654024587341
B,15,112,11,11,0.0005654024587341
B,15,113,11,11,0.0005654024587341
B,15,114,11,11,0.0005654024587341
B,15,115,11,11,0.0005654024587341
B,15,116,11,11,0.0005654024587341
B,15,117,11,11,0.0005654024587341
B,15,118,11,11,0.0005654024587341
B,15,119,11,11,0.0005654024587341
B,15,120,11,11,0.0005654024587341
B,15,121,11,11,0.0005654024587341
B,15,122,11,11,0.0005654024587341
B,15,123,11,11,0.0005654024587341
B,15,124,11,11,0.0005654024587341
B,15,125,11,11,0.0005654024587341
B,15,126,11,11,0.0005654024587341
B,15,127,11,11,0.0005654024587341
B,15,128,11,11,0.0005654024587341
B,15,129,11,11,0.0005654024587341
B,15,130,11,11,0.0005654024587341
B,15,131,11,11,0.0005654024587341
B,15,132,11,11,0.0005654024587341
B,15,133,11,11,0.0005654024587341
B,15,134,11,11,0.0005654024587341
B,15,135,11,11,0.0005654024587341
B,15,136,11,11,0.0005654024587341
B,15,137,11,11,0.0005654024587341
B,15,138,11,11,0.0005654024587341
B,15,139,11,11,0.0005654024587341
B,15,140,11,11,0.0005654024587341
B,15,141,11,11,0.0005654024587341
B,15,142,11,11,0.0005654024587341
B,15,143,11,11,0.0005654024587341
B,15,144,11,11,0.0005654024587341
B,15,145,11,11,0.0005654024587341
B,15,146,11,11,0.0005654024587341
B,15,147,11,11,0.0005654024587341
B,15,148,11,11,0.0005654024587341
B,15,149,11,11,0.0005654024587341
B,15,150,11,11,0.0005654024587341
B,15,151,11,11,0.0005654024587341
B,15,152,11,11,0.0005654024587341
B,15,153,11,11,0.0005654024587341
B,15,154,11,11,0.0005654024587341
B,15,155,11,11,0.0005654024587341
B,15,156,11,11,0.0005654024587341
B,15,157,11,11,0.0005654024587341
B,15,158,11,11,0.0005654024587341
B,15,159,11,11,0.0005654024587341
B,15,160,11,11,0.0005654024587341
B,15,161,11,11,0.0005654024587341
B,15,162,11,11,0.0005654024587341
B,15,163,11,11,0.0005654024587341
B,15,164,11,11,0.0005654024587341
B,15,165,11,11,0.0005654024587341
B,15,166,11,11,0.0005654024587341
B,15,167,11,11,0.0005654024587341
B,15,168,11,11,0.0005654024587341
B,15,169,11,11,0.0005654024587341
B,15,170,11,11,0.0005654024587341
B,15,171,11,11,0.0005654024587341
B,15,172,11,11,0.0005654024587341
B,15,173,11,11,0.0005654024587341
B,15,174,11,11,0.0005654024587341
B,15,175,11,11,0.0005654024587341
B,15,176,11,11,0.0005654024587341
B,15,177,11,11,0.0005654024587341
B,15,178,11,11,0.0005654024587341
B,15,179,11,11,0.0005654024587341
B,15,180,11,11,0.0005654024587341
B,15,181,11,11,0.0005654024587341
B,15,182,11,11,0.0005654024587341
B,15,183,11,11,0.0005654024587341
B,15,184,11,11,0.0005654024587341
B,15,185,11,11,0.0005654024587341
B,15,186,11,11,0.0005654024587341
B,15,187,11,11,0.0005654024587341
B,15,188,11,11,0.0005654024587341
B,15,189,11,11,0.0005654024587341
B,15,190,11,11,0.0005654024587341
B,15,191,11,11,0.0005654024587341
B,15,192,11,11,0.0005654024587341
B,15,193,11,11,0.0005654024587341
B,15,194,11,11,0.0005654024587341
B,15,195,11,11,0.0005654024587341
B,15,196,11,11,0.0005654024587341
B,15,197,11,11,0.0005654024587341
B,15,198,11,11,0.0005654024587341
B,15,199,11,11,0.0005654024587341
B,15,200,11,11,0.0005654024587341
B,15,201,11,11,0.0005654024587341
B,15,202,11,11,0.0005654024587341
B,15,203,11,11,0.0005654024587341
B,15,204,11,11,0.0005654024587341
B,15,205,11,11,0.0005654024587341
B,15,206,11,11,0.0005654024587341
B,15,207,11,11,0.0005654024587341
B,15,208,11,11,0.0005654024587341
B,15,209,11,11,0.0005654024587341
B,15,210,11,11,0.0005654024587341
B,15,211,11,11,0.0005654024587341
B,15,212,11,11,0.0005654024587341
B,15,213,11,11,0.0005654024587341
B,15,214,11,11,0.0005654024587341
B,15,215,11,11,0.0005654024587341
B,15,216,11,11,0.0005654024587341
B,15,217,11,11,0.0005654024587341
B,15,218,11,11,0.0005654024587341
B,15,219,11,11,0.0005654024587341
B,15,220,11,11,0.0005654024587341
B,15,221,11,11,0.0005654024587341
B,15,222,11,11,0.0005654024587341
B,15,223,11,11,0.0005654024587341
B,15,224,11,11,0.0005654024587341
B,15,225,11,11,0.0005654024587341
B,15,226,11,11,0.0005654024587341
B,15,227,11,11,0.0005654024587341
B,15,228,11,11,0.0005654024587341
B,15,229,11,11,0.0005654024587341
B,15,230,11,11,0.0005654024587341
B,15,231,11,11,0.0005654024587341
B,15,232,11,11,0.0005654024587341
B,15,233,11,11,0.0005654024587341
B,15,234,11,11,0.0005654024587341
B,15,235,11,11,0.0005654024587341
B,15,236,11,11,0.0005654024587341
B,15,237,11,11,0.0005654024587341
B,15,238,11,11,0.0005654024587341
B,15,239,11,11,0.0005654024587341
B,15,240,11,11,0.0005654024587341
B,15,241,11,11,0.0005654024587341
B,15,242,11,11,0.0005654024587341
B,15,243,11,11,0.0005654024587341
B,15,244,11,11,0.0005654024587341
B,15,245,11,11,0.0005654024587341
B,15,246,11,11,0.0005654024587341
B,15,247,11,11,0.0005654024587341
B,15,248,11,11,0.0005654024587341
B,15,249,11,11,0.0005654024587341
B,15,250,11,11,0.0005654024587341
B,15,251,11,11,0.0005654024587341
B,15,252,11,11,0.0005654024587341
B,15,253,11,11,0.0005654024587341
B,15,254,11,11,0.0005654024587341
B,15,255,11,11,0.0005654024587341
B,15,256,11,11,0.0005654024587341
B,15,257,11,11,0.0005654024587341
B,15,258,11,11,0.0005654024587341
B,15,259,11,11,0.0005654024587341
B,15,260,11,11,0.0005654024587341
B,15,261,11,11,0.0005654024587341
B,15,262,11,11,0.0005654024587341
B,15,263,11,11,0.0005654024587341
B,15,264,11,11,0.0005654024587341
B,15,265,11,11,0.0005654024587341
B,15,266,11,11,0.0005654024587341
B,15,267,11,11,0.0005654024587341
B,15,268,11,11,0.0005654024587341
B,15,269,11,11,0.0005654024587341
B,15,270,11,11,0.0005654024587341
B,15,271,11,11,0.0005654024587341
B,15,272,11,11,0.0005654024587341
B,15,273,11,11,0.0005654024587341
B,15,274,11,11,0.0005654024587341
B,15,275,11,11,0.0005654024587341
B,15,276,11,11,0.0005654024587341
B,15,277,11,11,0.0005654024587341
B,15,278,11,11,0.0005654024587341
B,15,279,11,11,0.0005654024587341
B,15,280,11,11,0.0005654024587341
B,15,281,11,11,0.0005654024587341
B,15,282,11,11,0.0005654024587341
B,15,283,11,11,0.0005654024587341
B,15,284,11,11,0.0005654024587341
B,15,285,11,11,0.0005654024587341
B,15,286,11,11,0.0005654024587341
B,15,287,11,11,0.0005654024587341
B,15,288,11,11,0.0005654024587341
B,15,289,11,11,0.0005654024587341
B,15,290,11,11,0.0005654024587341
B,15,291,11,11,0.0005654024587341
B,15,292,11,11,0.0005654024587341
B,15,293,11,11,0.0005654024587341
B,15,294,11,11,0.0005654024587341
B,15,295,11,11,0.0005654024587341
B,15,296,11,11,0.0005654024587341
B,15,297,11,11,0.0005654024587341
B,15,298,11,11,0.0005654024587341
B,15,299,11,11,0.0005654024587341
B,15,300,11,11,0.0005654024587341
B,15,301,11,11,0.0005654024587341
